state,county,avg_price,total_price,total_transactions
Iowa,Crawford County,152710.58536585365,12522268.0,82.0
Iowa,Shelby County,220518.76288659795,21390320.0,97.0
Iowa,Pottawattamie County,432514.67119565216,159165399.0,369.0
Iowa,Harrison County,165646.19565217392,15239450.0,92.0
Iowa,Mills County,221413.42857142858,7749470.0,35.0
Iowa,Page County,147269.61627906977,12665187.0,86.0
Iowa,Fremont County,196709.08695652173,4524309.0,23.0
Iowa,Dubuque County,240872.94930875575,52269430.0,217.0
Iowa,Jackson County,245902.22222222222,11065600.0,46.0
Iowa,Clinton County,158703.03215434085,49356643.0,311.0
Iowa,Clayton County,116098.11016949153,13699577.0,118.0
Iowa,Winneshiek County,274117.5540540541,20284699.0,74.0
Iowa,Allamakee County,195544.51666666666,11732671.0,60.0
Iowa,Washington County,181307.17730496454,51128624.0,282.0
Iowa,Linn County,285390.0114702815,273689021.0,960.0
Iowa,Iowa County,158314.97692307693,20580947.0,130.0
Iowa,Jones County,151470.41176470587,10299988.0,68.0
Iowa,Benton County,215646.56024096385,35797329.0,166.0
Iowa,Cedar County,202493.26315789475,30778976.0,152.0
Iowa,Johnson County,376916.1554712893,695787223.0,1846.0
Iowa,Wapello County,153666.24137931035,35650568.0,232.0
Iowa,Jefferson County,183040.86524822694,25808762.0,141.0
Iowa,Van Buren County,175485.51666666666,10529131.0,60.0
Iowa,Davis County,390725.41538461536,25397152.0,65.0
Iowa,Appanoose County,149931.4879227053,31035818.0,207.0
Iowa,Des Moines County,156258.6133004926,63440997.0,406.0
Iowa,Lee County,143382.54545454544,36275784.0,253.0
Iowa,Henry County,143461.13636363635,18936870.0,132.0
Iowa,Louisa County,149051.1489361702,7005404.0,47.0
Iowa,Muscatine County,157000.39285714287,30772077.0,196.0
Iowa,Scott County,225588.9544688027,267548500.0,1186.0
Wisconsin,Sheboygan County,199677.92641737033,165533001.0,829.0
Wisconsin,Washington County,364267.0777262181,313998221.0,862.0
Wisconsin,Dodge County,223560.871875,143078958.0,640.0
Wisconsin,Ozaukee County,429684.0448717949,201092133.0,468.0
Wisconsin,Waukesha County,458916.3003561535,1159681491.0,2527.0
Wisconsin,Fond du Lac County,174449.943246311,153690400.0,881.0
Wisconsin,Calumet County,240497.91351351351,44492114.0,185.0
Wisconsin,Manitowoc County,200531.0,76402311.0,381.0
Wisconsin,Jefferson County,348953.6965376782,171336265.0,491.0
Wisconsin,Kenosha County,332563.0933767644,306290609.0,921.0
Wisconsin,Racine County,334755.46276595746,377604162.0,1128.0
Wisconsin,Milwaukee County,246282.80042050785,1522766555.0,6183.0
Wisconsin,Walworth County,440269.94618473895,548136083.0,1245.0
Wisconsin,Rock County,222618.53765323994,254230370.0,1142.0
Wisconsin,Green County,275069.31475409836,83896141.0,305.0
Wisconsin,Iowa County,249478.06698564594,52140916.0,209.0
Wisconsin,Lafayette County,295180.30188679247,31289112.0,106.0
Wisconsin,Dane County,368636.1242446217,1525047646.0,4137.0
Wisconsin,Grant County,225118.00675675675,66634930.0,296.0
Wisconsin,Richland County,172757.57575757575,11402000.0,66.0
Wisconsin,Columbia County,319020.5037878788,168442826.0,528.0
Wisconsin,Sauk County,230880.0029498525,156536642.0,678.0
Wisconsin,Crawford County,235911.27631578947,35858514.0,152.0
Wisconsin,Adams County,148755.8898678414,33767587.0,227.0
Wisconsin,Marquette County,198157.29365079364,49935638.0,252.0
Wisconsin,Green Lake County,271588.73279352224,67082417.0,247.0
Wisconsin,Juneau County,176923.62049861497,63869427.0,361.0
Wisconsin,Polk County,235813.52884615384,98098428.0,416.0
Wisconsin,St. Croix County,354154.4068522484,330780216.0,934.0
Wisconsin,Pierce County,271531.47480106103,102367366.0,377.0
Wisconsin,Oconto County,186723.98016997168,65913565.0,353.0
Wisconsin,Marinette County,155875.45,74820216.0,480.0
Wisconsin,Forest County,200912.44761904763,21095807.0,105.0
Wisconsin,Outagamie County,289475.999144568,338397443.0,1169.0
Wisconsin,Shawano County,172094.50967741935,53349298.0,310.0
Wisconsin,Brown County,280114.417064123,528575905.0,1887.0
Wisconsin,Florence County,210167.3076923077,10928700.0,52.0
Wisconsin,Menominee County,152273.68421052632,2893200.0,19.0
Wisconsin,Kewaunee County,260712.93006993007,37281949.0,143.0
Wisconsin,Door County,427475.5503875969,220577384.0,516.0
Wisconsin,Marathon County,222140.25746799432,156164601.0,703.0
Wisconsin,Wood County,152551.2939632546,116244086.0,762.0
Wisconsin,Clark County,176492.2451612903,27356298.0,155.0
Wisconsin,Portage County,240206.11519607843,98004095.0,408.0
Wisconsin,Langlade County,168310.99574468084,39553084.0,235.0
Wisconsin,Taylor County,217016.66666666666,23437800.0,108.0
Wisconsin,Lincoln County,175926.56851311954,60342813.0,343.0
Wisconsin,Price County,157459.78032786885,48025233.0,305.0
Wisconsin,Oneida County,219526.0987394958,104494423.0,476.0
Wisconsin,Vilas County,345398.1388888889,161646329.0,468.0
Wisconsin,Ashland County,150646.67415730338,26815108.0,178.0
Wisconsin,Iron County,208199.07079646018,23526495.0,113.0
Wisconsin,Rusk County,210084.04761904763,22058825.0,105.0
Wisconsin,La Crosse County,297861.9002267574,131357098.0,447.0
Wisconsin,Buffalo County,216697.52173913043,14952129.0,69.0
Wisconsin,Jackson County,261565.48780487804,21448370.0,82.0
Wisconsin,Trempealeau County,184058.24336283185,41597163.0,226.0
Wisconsin,Monroe County,264633.05853658536,54249777.0,205.0
Wisconsin,Vernon County,206837.2923976608,35369177.0,171.0
Wisconsin,Eau Claire County,233582.37843551798,110484465.0,473.0
Wisconsin,Pepin County,205733.33333333334,8023600.0,39.0
Wisconsin,Chippewa County,264152.1478599222,67887102.0,257.0
Wisconsin,Dunn County,182160.17647058822,40257399.0,221.0
Wisconsin,Barron County,192718.43521594684,58008249.0,301.0
Wisconsin,Washburn County,208864.41346153847,43443798.0,208.0
Wisconsin,Bayfield County,261513.94054054053,48380079.0,185.0
Wisconsin,Douglas County,201711.05555555556,58092784.0,288.0
Wisconsin,Sawyer County,191596.54183266932,48090732.0,251.0
Wisconsin,Burnett County,150839.12802768167,43592508.0,289.0
Wisconsin,Winnebago County,247956.07630813954,341187561.0,1376.0
Wisconsin,Waupaca County,176760.85142857142,92799447.0,525.0
Wisconsin,Waushara County,201922.61386138614,40788368.0,202.0
Minnesota,Washington County,489238.9401645475,1308224926.0,2674.0
Minnesota,Chisago County,367761.7471042471,190500585.0,518.0
Minnesota,Anoka County,389925.35018552875,840679055.0,2156.0
Minnesota,Isanti County,344661.1918918919,127524641.0,370.0
Minnesota,Pine County,218084.48449612403,56265797.0,258.0
Minnesota,Goodhue County,297957.8528678304,119481099.0,401.0
Minnesota,Dakota County,416724.1792828685,1464368766.0,3514.0
Minnesota,Rice County,377650.46244131454,160879097.0,426.0
Minnesota,Scott County,567444.7823426573,649156831.0,1144.0
Minnesota,Wabasha County,194768.76076555025,40706671.0,209.0
Minnesota,Steele County,184502.38267148015,51107160.0,277.0
Minnesota,Kanabec County,201631.81818181818,24397450.0,121.0
Minnesota,Ramsey County,337592.06753177964,1274747647.0,3776.0
Minnesota,Hennepin County,478081.36063040793,4641213849.0,9708.0
Minnesota,Wright County,425343.92873741285,549119012.0,1291.0
Minnesota,Sibley County,203844.775,24461373.0,120.0
Minnesota,Sherburne County,402500.77808219177,293825568.0,730.0
Minnesota,Renville County,146190.27777777778,10525700.0,72.0
Minnesota,McLeod County,264281.5317460318,66598946.0,252.0
Minnesota,Carver County,574145.4305084746,508118706.0,885.0
Minnesota,Meeker County,242809.14965986394,35692945.0,147.0
Minnesota,Stearns County,266694.52976190473,358437448.0,1344.0
Minnesota,Mille Lacs County,288735.35135135136,74782456.0,259.0
Minnesota,Lake County,250030.87704918033,30503767.0,122.0
Minnesota,St. Louis County,226066.1867881549,297729168.0,1317.0
Minnesota,Cook County,193077.36842105264,18342350.0,95.0
Minnesota,Carlton County,211297.7027027027,39090075.0,185.0
Minnesota,Itasca County,214569.1882951654,84325691.0,393.0
Minnesota,Aitkin County,280672.8731707317,57537939.0,205.0
Minnesota,Olmsted County,369417.2042105263,526419516.0,1425.0
Minnesota,Mower County,193890.12615384615,63014291.0,328.0
Minnesota,Winona County,200739.54372623574,52794500.0,263.0
Minnesota,Houston County,295082.33009708737,30393480.0,103.0
Minnesota,Fillmore County,230423.55639097744,30646333.0,133.0
Minnesota,Dodge County,294761.44029850746,39498033.0,134.0
Minnesota,Blue Earth County,308232.7683741648,138396513.0,451.0
Minnesota,Nicollet County,276927.9252873563,48185459.0,174.0
Minnesota,Freeborn County,150181.3376068376,35142433.0,234.0
Minnesota,Faribault County,132311.42608695652,15215814.0,115.0
Minnesota,Le Sueur County,233227.28037383177,49910638.0,214.0
Minnesota,Brown County,203710.07913669065,28315701.0,139.0
Minnesota,Watonwan County,134054.1891891892,4960005.0,37.0
Minnesota,Martin County,161328.34166666667,19359401.0,120.0
Minnesota,Waseca County,200395.91836734695,19638800.0,98.0
Minnesota,Redwood County,154208.39047619049,16191881.0,105.0
Minnesota,Cottonwood County,146932.63888888888,15868725.0,108.0
Minnesota,Nobles County,203529.5634920635,25644725.0,126.0
Minnesota,Jackson County,153020.59523809524,6426865.0,42.0
Minnesota,Lincoln County,128738.46153846153,3347200.0,26.0
Minnesota,Murray County,150169.4105263158,14266094.0,95.0
Minnesota,Lyon County,88781.72703412073,33825838.0,381.0
Minnesota,Rock County,166657.62711864407,9832800.0,59.0
Minnesota,Pipestone County,112456.59016393442,6859852.0,61.0
Minnesota,Kandiyohi County,264667.4411764706,80988237.0,306.0
Minnesota,Stevens County,79417.96875,10165500.0,128.0
Minnesota,Swift County,150260.3492063492,9466402.0,63.0
Minnesota,Big Stone County,198478.94736842104,7542200.0,38.0
Minnesota,Lac qui Parle County,158457.525,6338301.0,40.0
Minnesota,Traverse County,114250.0,1142500.0,10.0
Minnesota,Yellow Medicine County,123389.09090909091,8143680.0,66.0
Minnesota,Chippewa County,200141.46666666667,12008488.0,60.0
Minnesota,Grant County,117079.17741935483,7258909.0,62.0
Minnesota,Douglas County,237183.527306968,125944453.0,531.0
Minnesota,Morrison County,206324.1762295082,50343099.0,244.0
Minnesota,Todd County,167287.9502762431,30279119.0,181.0
Minnesota,Pope County,298919.86315789475,28397387.0,95.0
Minnesota,Otter Tail County,223273.39361702127,83950796.0,376.0
Minnesota,Benton County,239151.91709844558,46156320.0,193.0
Minnesota,Crow Wing County,307575.9556451613,305115348.0,992.0
Minnesota,Cass County,223130.74162679425,93268650.0,418.0
Minnesota,Hubbard County,211605.58139534883,45495200.0,215.0
Minnesota,Wadena County,269719.5869565217,12407101.0,46.0
Minnesota,Becker County,303419.6991525424,71607049.0,236.0
Minnesota,Norman County,34300.04761904762,720301.0,21.0
Minnesota,Clay County,198956.85096153847,41383025.0,208.0
Minnesota,Mahnomen County,159759.70588235295,2715915.0,17.0
Minnesota,Polk County,187990.43781094527,37786078.0,201.0
Minnesota,Wilkin County,208750.54166666666,5010013.0,24.0
Minnesota,Beltrami County,221315.3113772455,73919314.0,334.0
Minnesota,Clearwater County,247276.4705882353,8407400.0,34.0
Minnesota,Lake of the Woods County,295693.69736842107,22472721.0,76.0
Minnesota,Koochiching County,176411.90476190476,7409300.0,42.0
Minnesota,Roseau County,198606.07142857142,13902425.0,70.0
Minnesota,Pennington County,109232.78494623656,10158649.0,93.0
Minnesota,Marshall County,170628.94736842104,3241950.0,19.0
Minnesota,Red Lake County,148934.8260869565,3425501.0,23.0
Minnesota,Kittson County,82875.0,331500.0,4.0
South Dakota,Union County,271678.8103448276,31514742.0,116.0
South Dakota,Brookings County,141478.6958041958,40462907.0,286.0
South Dakota,Minnehaha County,352957.2082940622,374487598.0,1061.0
South Dakota,Clay County,186430.60240963855,15473740.0,83.0
South Dakota,McCook County,213071.42857142858,2983000.0,14.0
South Dakota,Lincoln County,318956.8755980861,66661987.0,209.0
South Dakota,Turner County,326413.04347826086,7507500.0,23.0
South Dakota,Lake County,268425.8620689655,15568700.0,58.0
South Dakota,Moody County,202868.57142857142,1420080.0,7.0
South Dakota,Hutchinson County,130012.5,2080200.0,16.0
South Dakota,Yankton County,241210.125,19296810.0,80.0
South Dakota,Kingsbury County,175023.07692307694,4550600.0,26.0
South Dakota,Bon Homme County,149523.2142857143,4186650.0,28.0
South Dakota,Codington County,237246.20224719102,21114912.0,89.0
South Dakota,Deuel County,233283.33333333334,4199100.0,18.0
South Dakota,Grant County,159388.57142857142,5578600.0,35.0
South Dakota,Clark County,244675.0,978700.0,4.0
South Dakota,Day County,362095.45454545453,7966100.0,22.0
South Dakota,Hamlin County,309576.1904761905,6501100.0,21.0
South Dakota,Roberts County,197051.94736842104,3743987.0,19.0
South Dakota,Marshall County,356822.22222222225,3211400.0,9.0
South Dakota,Davison County,251634.72727272726,13839910.0,55.0
South Dakota,Hanson County,0.0,0.0,0.0
South Dakota,Jerauld County,137983.33333333334,827900.0,6.0
South Dakota,Douglas County,0.0,0.0,0.0
South Dakota,Sanborn County,520300.0,3121800.0,6.0
South Dakota,Gregory County,1865822.7272727273,20524050.0,12.0
South Dakota,Miner County,216780.0,1083900.0,5.0
South Dakota,Beadle County,208670.73170731709,8555500.0,41.0
South Dakota,Brule County,330900.0,1985400.0,6.0
South Dakota,Charles Mix County,477300.0,3818400.0,8.0
South Dakota,Buffalo County,0.0,0.0,0.0
South Dakota,Hyde County,0.0,0.0,0.0
South Dakota,Hand County,159750.0,958500.0,6.0
South Dakota,Lyman County,197600.0,1976000.0,10.0
South Dakota,Aurora County,74950.0,149900.0,2.0
South Dakota,Brown County,104301.86301369863,15228072.0,146.0
South Dakota,Walworth County,128429.41176470589,2183300.0,17.0
South Dakota,Spink County,161737.93103448275,4690400.0,29.0
South Dakota,Edmunds County,318950.0,1913700.0,6.0
South Dakota,Faulk County,1422500.0,2845000.0,2.0
South Dakota,McPherson County,328450.0,656900.0,2.0
South Dakota,Potter County,1845000.0,3690000.0,2.0
South Dakota,Hughes County,327272.04411764705,22254499.0,68.0
South Dakota,Sully County,51250.0,102500.0,2.0
South Dakota,Jackson County,1823900.0,3647800.0,2.0
South Dakota,Tripp County,198519.04761904763,4168900.0,21.0
South Dakota,Jones County,473666.6666666667,1421000.0,3.0
South Dakota,Stanley County,239505.42857142858,10059228.0,42.0
South Dakota,Bennett County,480000.0,960000.0,2.0
South Dakota,Haakon County,25000.0,25000.0,1.0
South Dakota,Todd County,4695000.0,9390000.0,2.0
South Dakota,Mellette County,1077781.25,8622250.0,8.0
South Dakota,Perkins County,616460.0,9246900.0,15.0
South Dakota,Corson County,79900.0,79900.0,1.0
South Dakota,Ziebach County,0.0,0.0,0.0
South Dakota,Dewey County,169000.0,338000.0,2.0
South Dakota,Meade County,266833.9718309859,132616484.0,497.0
South Dakota,Campbell County,92966.66666666667,278900.0,3.0
South Dakota,Harding County,432000.0,864000.0,2.0
South Dakota,Pennington County,562008.3166666667,337204990.0,600.0
South Dakota,Butte County,549202.5179856115,76339150.0,139.0
South Dakota,Custer County,618750.3333333334,74250040.0,120.0
South Dakota,Lawrence County,498283.03463203466,230206762.0,462.0
South Dakota,Fall River County,415083.93577981653,45244149.0,109.0
North Dakota,Richland County,78873.18803418803,9228163.0,117.0
North Dakota,Cass County,325078.75,185945045.0,572.0
North Dakota,Traill County,235014.8148148148,6345400.0,27.0
North Dakota,Sargent County,22195.630434782608,1020999.0,46.0
North Dakota,Ransom County,229633.33333333334,2066700.0,9.0
North Dakota,Barnes County,195735.59322033898,11548400.0,59.0
North Dakota,Steele County,109975.0,439900.0,4.0
North Dakota,Grand Forks County,302696.2837465565,109878751.0,363.0
North Dakota,Walsh County,96915.38461538461,2519800.0,26.0
North Dakota,Nelson County,119900.0,119900.0,1.0
North Dakota,Pembina County,181578.26086956522,4176300.0,23.0
North Dakota,Cavalier County,179590.0,1795900.0,10.0
North Dakota,Ramsey County,144972.1568627451,7393580.0,51.0
North Dakota,Rolette County,64485.71428571428,451400.0,7.0
North Dakota,Pierce County,124403.88888888889,2239270.0,18.0
North Dakota,Towner County,153260.0,766300.0,5.0
North Dakota,Bottineau County,231048.18644067796,13631843.0,59.0
North Dakota,Wells County,175300.0,2629500.0,15.0
North Dakota,Benson County,140430.0,561720.0,4.0
North Dakota,Eddy County,193483.33333333334,1160900.0,6.0
North Dakota,Stutsman County,208664.0350877193,23787700.0,114.0
North Dakota,McIntosh County,141122.11111111112,1270099.0,9.0
North Dakota,LaMoure County,129957.14285714286,909700.0,7.0
North Dakota,Griggs County,121333.33333333333,364000.0,3.0
North Dakota,Foster County,128579.23076923077,1671530.0,13.0
North Dakota,Kidder County,299637.5,2397100.0,8.0
North Dakota,Sheridan County,49450.0,98900.0,2.0
North Dakota,Dickey County,163480.0,1634800.0,10.0
North Dakota,Logan County,0.0,0.0,0.0
North Dakota,Burleigh County,306838.7817896389,195456304.0,637.0
North Dakota,Morton County,270035.3112033195,65078510.0,241.0
North Dakota,Mercer County,210584.3137254902,10739800.0,51.0
North Dakota,Emmons County,192236.36363636365,2114600.0,11.0
North Dakota,Sioux County,509000.0,1018000.0,2.0
North Dakota,Grant County,137850.0,551400.0,4.0
North Dakota,Oliver County,151600.0,454800.0,3.0
North Dakota,McLean County,148057.75531914894,13917429.0,94.0
North Dakota,Stark County,273048.2594936709,86283250.0,316.0
North Dakota,Slope County,0.0,0.0,0.0
North Dakota,Golden Valley County,173588.23529411765,2951000.0,17.0
North Dakota,Bowman County,234100.0,7023000.0,30.0
North Dakota,Dunn County,256188.0,6404700.0,25.0
North Dakota,Billings County,364650.0,364650.0,1.0
North Dakota,McKenzie County,298885.85758513934,96540132.0,323.0
North Dakota,Adams County,208229.16666666666,2498750.0,12.0
North Dakota,Hettinger County,350083.3333333333,6301500.0,18.0
North Dakota,Ward County,280326.4786516854,124745283.0,445.0
North Dakota,McHenry County,205325.92592592593,5543800.0,27.0
North Dakota,Burke County,185420.0,1854200.0,10.0
North Dakota,Divide County,168575.0,3371500.0,20.0
North Dakota,Renville County,132671.5,2388087.0,18.0
North Dakota,Williams County,254578.0886850153,83247035.0,327.0
North Dakota,Mountrail County,370715.2926829268,15199327.0,41.0
Montana,Stillwater County,1015289.4403669725,110666549.0,109.0
Montana,Yellowstone County,383715.9498327759,344193207.0,897.0
Montana,Rosebud County,517461.90476190473,10866700.0,21.0
Montana,Carbon County,725431.9245283019,115343676.0,159.0
Montana,Treasure County,334916.6666666667,2009500.0,6.0
Montana,Sweet Grass County,1292017.0212765958,60724800.0,47.0
Montana,Big Horn County,427493.0,20947157.0,49.0
Montana,Park County,1176658.940397351,177675500.0,151.0
Montana,Fergus County,344064.88372093026,14794790.0,43.0
Montana,Wheatland County,286582.29411764705,4871899.0,17.0
Montana,Golden Valley County,965600.0,7724800.0,8.0
Montana,Meagher County,620858.0175438597,35388907.0,57.0
Montana,Musselshell County,352008.0,17600400.0,50.0
Montana,Garfield County,4315497.777777778,38839480.0,9.0
Montana,Powder River County,0.0,0.0,0.0
Montana,Petroleum County,400900.0,4009000.0,10.0
Montana,Roosevelt County,174070.0,4873960.0,28.0
Montana,Sheridan County,141061.42857142858,2962290.0,21.0
Montana,McCone County,553300.0,2766500.0,5.0
Montana,Richland County,241781.06976744186,10396586.0,43.0
Montana,Daniels County,466972.5,1867890.0,4.0
Montana,Valley County,213530.4347826087,4911200.0,23.0
Montana,Dawson County,282852.0138888889,20365345.0,72.0
Montana,Phillips County,359690.64814814815,19423295.0,54.0
Montana,Custer County,596525.1515151515,59055990.0,99.0
Montana,Carter County,85000.0,85000.0,1.0
Montana,Fallon County,257700.0,4896300.0,19.0
Montana,Prairie County,236999.875,1895999.0,8.0
Montana,Wibaux County,50500.0,202000.0,4.0
Montana,Cascade County,373247.6854724965,264632609.0,709.0
Montana,Lewis and Clark County,481629.86934673367,287533032.0,597.0
Montana,Glacier County,365238.0281690141,25931900.0,71.0
Montana,Pondera County,683772.131147541,41710100.0,61.0
Montana,Teton County,764136.5192307692,39735099.0,52.0
Montana,Chouteau County,1233226.6666666667,55495200.0,45.0
Montana,Toole County,398475.74074074073,10758845.0,27.0
Montana,Judith Basin County,1285454.5454545454,14140000.0,11.0
Montana,Liberty County,540000.0,1080000.0,2.0
Montana,Hill County,434752.2727272727,19129100.0,44.0
Montana,Blaine County,891666.6666666666,13375000.0,15.0
Montana,Jefferson County,520574.2681564246,93182794.0,179.0
Montana,Broadwater County,451452.4,49659764.0,110.0
Montana,Silver Bow County,373124.1769041769,151861540.0,407.0
Montana,Madison County,810302.6387665198,183938699.0,227.0
Montana,Deer Lodge County,440643.2653061224,43183040.0,98.0
Montana,Powell County,957748.380952381,100563580.0,105.0
Montana,Gallatin County,1804201.4575875485,2318398873.0,1285.0
Montana,Beaverhead County,783889.8058252428,80740650.0,103.0
Montana,Missoula County,786461.2595744681,554455188.0,705.0
Montana,Mineral County,434108.8888888889,39069800.0,90.0
Montana,Lake County,627586.76203966,221538127.0,353.0
Montana,Ravalli County,814991.212058212,392010773.0,481.0
Montana,Sanders County,510396.6666666667,93402590.0,183.0
Montana,Granite County,567586.6666666666,34055200.0,60.0
Montana,Flathead County,962333.4196151459,1550319139.0,1611.0
Montana,Lincoln County,453604.0460048426,187338471.0,413.0
Illinois,McHenry County,305975.32511798636,1166989890.0,3816.0
Illinois,Lake County,501541.81415929203,2607014350.0,5205.0
Illinois,Cook County,440310.2918836607,14457588434.0,32887.0
Illinois,DuPage County,475780.1371898442,3298107911.0,6938.0
Illinois,Kane County,354512.2234665309,1392878526.0,3929.0
Illinois,DeKalb County,246564.1864573111,251248906.0,1024.0
Illinois,Ogle County,212399.08188585608,85596830.0,403.0
Illinois,Will County,379806.5168228279,1783571403.0,4705.0
Illinois,Grundy County,348340.46698113205,147696358.0,425.0
Illinois,Livingston County,145917.7052238806,39105945.0,269.0
Illinois,LaSalle County,191271.9821802935,182473471.0,954.0
Illinois,Kendall County,331470.5080256822,413012253.0,1246.0
Illinois,Lee County,129880.06343283581,69615714.0,536.0
Illinois,Kankakee County,184612.4063876652,167628065.0,909.0
Illinois,Iroquois County,171811.92537313432,46045596.0,270.0
Illinois,Ford County,161689.82222222222,21828126.0,137.0
Illinois,Vermilion County,116047.28632478633,27155065.0,234.0
Illinois,Champaign County,217359.4405908799,338428649.0,1558.0
Illinois,Jo Daviess County,195368.88918918918,72286489.0,370.0
Illinois,Boone County,207537.7881873727,101901054.0,492.0
Illinois,Stephenson County,142787.9846153846,55687314.0,390.0
Illinois,Carroll County,121765.76111111112,21917837.0,180.0
Illinois,Winnebago County,158912.8321722609,250923362.0,1580.0
Illinois,Whiteside County,135640.44092827005,64293569.0,474.0
Illinois,Rock Island County,135444.10975609755,111064170.0,820.0
Illinois,Mercer County,101842.05607476635,10897100.0,107.0
Illinois,Henry County,128464.23923444976,26849026.0,210.0
Illinois,Bureau County,144540.25939849624,38447709.0,267.0
Illinois,Putnam County,192331.57894736843,14617200.0,76.0
Illinois,Marshall County,132716.66871165644,21632817.0,163.0
Illinois,Knox County,112504.70588235294,34426440.0,306.0
Illinois,McDonough County,104841.1038961039,16145530.0,154.0
Illinois,Fulton County,115686.79012345678,18741260.0,162.0
Illinois,Warren County,93881.72222222222,8449355.0,90.0
Illinois,Henderson County,119491.11111111111,5377100.0,45.0
Illinois,Stark County,161564.95,3231299.0,20.0
Illinois,Hancock County,113175.4375,12675649.0,112.0
Illinois,Peoria County,171660.55421686746,156726086.0,913.0
Illinois,Schuyler County,166553.57142857142,4663500.0,28.0
Illinois,Woodford County,122473.46581196581,28658791.0,234.0
Illinois,Mason County,85520.5081967213,5216751.0,61.0
Illinois,Tazewell County,133741.23142857142,93618862.0,703.0
Illinois,McLean County,237323.74360902255,315640579.0,1335.0
Illinois,Logan County,145868.45833333334,17504215.0,120.0
Illinois,De Witt County,137164.27731092437,16322549.0,119.0
Illinois,Macon County,141076.80654761905,47401807.0,336.0
Illinois,Piatt County,235551.1550387597,30386099.0,129.0
Illinois,Douglas County,116818.08602150538,21728164.0,186.0
Illinois,Coles County,186869.97311827957,34757815.0,186.0
Illinois,Moultrie County,143218.60465116278,6158400.0,43.0
Illinois,Edgar County,184194.6170212766,8657147.0,47.0
Illinois,Shelby County,129275.94,6463797.0,50.0
Illinois,Madison County,167692.5764552563,386028311.0,2302.0
Illinois,Calhoun County,83666.94214876032,10123700.0,121.0
Illinois,Macoupin County,116374.36013986015,33283067.0,287.0
Illinois,Fayette County,135520.2906976744,11654745.0,86.0
Illinois,Jersey County,113549.04854368932,35086656.0,309.0
Illinois,Montgomery County,137107.58227848102,21662998.0,158.0
Illinois,Greene County,90930.30303030302,6001400.0,66.0
Illinois,Bond County,117077.27272727272,10302800.0,88.0
Illinois,St. Clair County,174665.37136465326,234226263.0,1341.0
Illinois,Christian County,93286.75409836066,11380984.0,122.0
Illinois,Washington County,146583.59016393442,8941599.0,61.0
Illinois,Clinton County,131152.1978021978,11934850.0,91.0
Illinois,Randolph County,129542.65625,12436095.0,97.0
Illinois,Monroe County,230087.926199262,62353828.0,271.0
Illinois,Perry County,129941.55844155845,10005500.0,77.0
Illinois,Adams County,209810.03208556148,39234476.0,187.0
Illinois,Pike County,243856.6,20727811.0,85.0
Illinois,Brown County,80156.02272727272,3526865.0,44.0
Illinois,Effingham County,167359.78217821784,16903338.0,101.0
Illinois,Wabash County,131205.0,5248200.0,40.0
Illinois,Crawford County,140240.0,14725200.0,105.0
Illinois,Lawrence County,202935.24590163934,12379050.0,61.0
Illinois,Richland County,111047.86440677966,6551824.0,59.0
Illinois,Clark County,185710.27777777778,6685570.0,36.0
Illinois,Cumberland County,166269.23076923078,4323000.0,26.0
Illinois,Jasper County,172075.08333333334,2064901.0,12.0
Illinois,Clay County,133188.6935483871,8257699.0,62.0
Illinois,Wayne County,185066.30434782608,8513050.0,46.0
Illinois,Edwards County,67811.11111111111,610300.0,9.0
Illinois,Sangamon County,181577.68587105625,132370133.0,730.0
Illinois,Morgan County,118243.25961538461,12297299.0,104.0
Illinois,Scott County,146098.57142857142,1022690.0,7.0
Illinois,Cass County,99484.375,4775250.0,48.0
Illinois,Menard County,138524.89655172414,8034444.0,58.0
Illinois,Marion County,144935.7157360406,28552336.0,197.0
Illinois,Jefferson County,146918.043715847,26886002.0,183.0
Illinois,Franklin County,120407.42780748663,22516189.0,188.0
Illinois,Hamilton County,98184.0,2454600.0,25.0
Illinois,White County,128258.69767441861,11030248.0,86.0
Illinois,Williamson County,207092.94748858447,90706711.0,438.0
Illinois,Gallatin County,131878.57142857142,1846300.0,14.0
Illinois,Jackson County,170802.61728395062,69175060.0,405.0
Illinois,Union County,198993.15068493152,14526500.0,74.0
Illinois,Johnson County,1443120.27,144312027.0,100.0
Illinois,Massac County,82691.19540229885,7194134.0,87.0
Illinois,Alexander County,65952.38095238095,1385000.0,21.0
Illinois,Saline County,111988.01,11198801.0,100.0
Illinois,Hardin County,215330.76923076922,2799300.0,13.0
Illinois,Pope County,198362.16216216216,7339400.0,37.0
Illinois,Pulaski County,119580.0,2391600.0,20.0
Missouri,St. Louis County,320628.1066878981,2818962314.0,8792.0
Missouri,Jefferson County,225544.4977187889,543787784.0,2411.0
Missouri,Franklin County,243205.81188118813,368456805.0,1515.0
Missouri,St. Francois County,203024.37395659433,121611600.0,599.0
Missouri,Washington County,172095.71022727274,30288845.0,176.0
Missouri,Gasconade County,216297.27142857143,30281618.0,140.0
Missouri,St. Louis city,231332.52757288373,658603706.0,2847.0
Missouri,St. Charles County,354812.52492753626,1224103211.0,3450.0
Missouri,Pike County,269851.22463768115,37239469.0,138.0
Missouri,Montgomery County,203992.4492753623,28150958.0,138.0
Missouri,Warren County,247493.92575406033,106669882.0,431.0
Missouri,Lincoln County,258361.74378109453,207722842.0,804.0
Missouri,Audrain County,138861.14864864864,20551450.0,148.0
